vid,birth,death,parentid,level,bindingAvidIni,bindingAvid,infection_no,distance_to_parent,distance_to_root, immK
11598,0,-11,10533,5,0.8,0.8,0,0.00244486,0.0156149,0
11599,0,-11,11380,7,0.8,0.8,0,0,0.0631821,0
11600,0,-11,9162,6,0.8,0.8,0,0,0,0
11601,0,-11,9940,9,0.8,0.8,0,0,0.0277638,0
11602,0,-11,9126,5,0.8,0.8,0,0,0.0273229,0
11603,0,-11,10723,8,0.8,0.8,0,0,0,0
11604,0,-11,11393,5,0.8,0.8,0,0,0.00532601,0
11605,0,-11,10665,6,0.8,0.8,0,0,0,0
11606,0,-11,11389,6,0.8,0.8,0,0,0.0277899,0
11607,0,-11,10580,6,0.8,0.8,0,0,0,0
11608,0,-11,8363,4,0.8,0.8,0,0,0.002183,0
11609,0,-11,9346,7,0.8,0.8,0,0,0,0
11610,0,-11,10807,6,0.8,0.8,0,0,0.00186007,0
11611,0,-11,11080,7,0.8,0.8,0,0,0.0717692,0
11612,0,-11,10734,7,0.8,0.8,0,0.0240839,0.0461557,0
11613,0,-11,9394,5,0.8,0.8,0,0,2.98044e-06,0
11614,0,-11,10794,7,0.8,0.8,0,0,0.0306338,0
11615,0,-11,7751,4,0.8,0.8,0,0,0.0439138,0
11616,0,-11,11381,7,0.8,0.8,0,0,0.0181779,0
11617,0,-11,10349,7,0.8,0.8,0,0,0,0
11618,0,-11,10859,7,0.8,0.8,0,0,0,0
11619,0,-11,8646,6,0.8,0.8,0,0,0.00387266,0
11620,0,-11,10586,7,0.8,0.8,0,0,0.0235614,0
11621,0,-11,10920,6,0.8,0.8,0,0,0.00220366,0
11622,0,-11,10184,5,0.8,0.8,0,0.028596,0.0508037,0
11623,0,-11,11078,9,0.8,0.8,0,0,0.006299,0
11624,0,-11,9445,5,0.8,0.8,0,0,0.0457138,0
11625,0,-11,10901,6,0.8,0.8,0,0,0,0
11626,0,-11,11232,5,0.8,0.8,0,0,0,0
11627,0,-11,10766,6,0.8,0.8,0,0,0.073481,0
11628,0,-11,10026,8,0.8,0.8,0,0,0,0
11629,0,-11,8093,4,0.8,0.8,0,0,0.0181779,0
11630,0,-11,10844,6,0.8,0.8,0,0,0.0596725,0
11631,0,-11,10030,6,0.8,0.8,0,0,0.0181779,0
11632,0,-11,11037,5,0.8,0.8,0,0,0,0
11633,0,-11,8482,5,0.8,0.8,0,0,0,0
11634,0,-11,11193,7,0.8,0.8,0,0,0.0277638,0
11635,0,-11,10956,8,0.8,0.8,0,0,0.0292086,0
11636,0,-11,9249,7,0.8,0.8,0,0,0,0
11637,0,-11,10973,8,0.8,0.8,0,0,0.0589453,0
11638,0,-11,8366,5,0.8,0.8,0,0,0,0
11639,0,-11,9241,5,0.8,0.8,0,0,0,0
11640,0,-11,10964,7,0.8,0.8,0,0,0.0273229,0
11641,0,-11,10827,7,0.8,0.8,0,0,0.0631821,0
11642,0,-11,10733,7,0.8,0.8,0,0,0.00390647,0
11643,0,-11,10860,4,0.8,0.8,0,0,0,0
11644,0,-11,9340,5,0.8,0.8,0,0,0.000433435,0
11645,0,-11,11372,7,0.8,0.8,0,0,0.010459,0
11646,0,-11,10467,6,0.8,0.8,0,0,0,0
11647,0,-11,11106,8,0.8,0.8,0,0,0.0497353,0
11648,0,-11,10100,8,0.8,0.8,0,0,0.00109557,0
11649,0,-11,11419,5,0.8,0.8,0,0,0.0569035,0
11650,0,-11,8365,7,0.8,0.8,0,0,0,0
11651,0,-11,7973,5,0.8,0.8,0,0,0.00542767,0
11652,0,-11,7867,3,0.8,0.8,0,0,0.0199816,0
11653,0,-11,10723,8,0.8,0.8,0,0,0,0
11654,0,-11,10816,6,0.8,0.8,0,0,0,0
11655,0,-11,10789,3,0.8,0.8,0,0,0.0515996,0
11656,0,-11,11255,4,0.8,0.8,0,0,0,0
11657,0,-11,10076,5,0.8,0.8,0,0,0.0596725,0
11658,0,-11,9858,5,0.8,0.8,0,0,0.0307965,0
11659,0,-11,9947,9,0.8,0.8,0,0.00357691,0.00619538,0
11660,0,-11,10993,6,0.8,0.8,0,0,0,0
11661,0,-11,10786,5,0.8,0.8,0,0,0.00960547,0
11662,0,-11,7859,4,0.8,0.8,0,0,0.00271182,0
11663,0,-11,10594,7,0.8,0.8,0,0,0.0457138,0
11664,0,-11,7902,3,0.8,0.8,0,0,0.056934,0
11665,0,-11,10571,8,0.8,0.8,0,0,0.0463516,0
11666,0,-11,8511,4,0.8,0.8,0,0,0,0
11667,0,-11,10777,7,0.8,0.8,0,0,0,0
11668,0,-11,9306,3,0.8,0.8,0,0,0,0
11669,0,-11,9485,4,0.8,0.8,0,0,0.0546949,0
11670,0,-11,10333,6,0.8,0.8,0,0,0.0590135,0
11671,0,-11,9346,7,0.8,0.8,0,0,0,0
11672,0,-11,11212,4,0.8,0.8,0,0,0.0515996,0
11673,0,-11,11306,7,0.8,0.8,0,0,0,0
11674,0,-11,11307,7,0.8,0.8,0,0.0447736,0.149039,0
11675,0,-11,8900,4,0.8,0.8,0,0,0.0355032,0
11676,0,-11,10335,8,0.8,0.8,0,0,0.0272042,0
11677,0,-11,10715,6,0.8,0.8,0,0,0,0
11678,0,-11,11142,6,0.8,0.8,0,0.00473756,0.0358302,0
11679,0,-11,10354,9,0.8,0.8,0,0,0.0240888,0
11680,0,-11,11139,7,0.8,0.8,0,0,0.0323583,0
11681,0,-11,11158,10,0.8,0.8,0,0,0.0875875,0
11682,0,-11,9922,7,0.8,0.8,0,0,0,0
11683,0,-11,9970,6,0.8,0.8,0,0,0,0
11684,0,-11,10421,5,0.8,0.8,0,0,0,0
11685,0,-11,10369,4,0.8,0.8,0,0.0236615,0.0370277,0
11686,0,-11,8202,4,0.8,0.8,0,0,0,0
11687,0,-11,10895,6,0.8,0.8,0,0,0.000135555,0
11688,0,-11,10739,9,0.8,0.8,0,0,0.0272042,0
11689,0,-11,10152,4,0.8,0.8,0,0,0.0196458,0
11690,0,-11,10140,4,0.8,0.8,0,0,0,0
11691,0,-11,10217,6,0.8,0.8,0,0.0157532,0.0157532,0
11692,0,-11,11298,10,0.8,0.8,0,0.0116079,0.0142263,0
11693,0,-11,10407,5,0.8,0.8,0,0.00663017,0.0509493,0
11694,0,-11,10618,7,0.8,0.8,1,0,0.060492,0
11695,0,-11,10330,5,0.8,0.8,0,0,0.0457138,0
11696,0,-11,10682,6,0.8,0.8,0,0,0.00413827,0
11697,0,-11,11155,6,0.8,0.8,0,0,0,0
11698,0,-11,10598,6,0.8,0.8,0,0,0.0434059,0
11699,0,-11,9589,6,0.8,0.8,0,0,0.060492,0
11700,0,-11,10790,6,0.8,0.8,0,0,0.020801,0
11701,0,-11,7829,3,0.8,0.8,0,0,0.0697099,0
11702,0,-11,11263,7,0.8,0.8,0,0,0.114031,0
11703,0,-11,10712,8,0.8,0.8,0,0,0.000462257,0
11704,0,-11,10256,6,0.8,0.8,0,0,0,0
11705,0,-11,10755,5,0.8,0.8,0,0,0.0240706,0
11706,0,-11,10697,4,0.8,0.8,0,0,0,0
11707,0,-11,10098,5,0.8,0.8,0,0,0.0221261,0
11708,0,-11,8911,6,0.8,0.8,0,0,0.00340017,0
11709,0,-11,10070,5,0.8,0.8,0,0,0.0945433,0
11710,0,-11,11243,7,0.8,0.8,0,0,0,0
11711,0,-11,9632,6,0.8,0.8,0,0,0.0130807,0
11712,0,-11,11380,7,0.8,0.8,0,0,0.0631821,0
11713,0,-11,10777,7,0.8,0.8,0,0,0,0
11714,0,-11,8734,5,0.8,0.8,0,0,0.0310156,0
11715,0,-11,10028,7,0.8,0.8,0,0.000582841,0.000582841,0
11716,0,-11,11340,8,0.8,0.8,0,0,0.0292086,0
11717,0,-11,10686,5,0.8,0.8,0,0,0.0355032,0
11718,0,-11,9765,6,0.8,0.8,0,0,0,0
11719,0,-11,11182,6,0.8,0.8,0,0,0.0130807,0
11720,0,-11,10205,7,0.8,0.8,0,0,0.00428029,0
11721,0,-11,10027,5,0.8,0.8,0,0,0.0401704,0
11722,0,-11,11383,4,0.8,0.8,0,0,0,0
11723,0,-11,10585,9,0.8,0.8,0,0,0,0
11724,0,-11,8080,4,0.8,0.8,0,0,0.00777532,0
11725,0,-11,10123,5,0.8,0.8,0,0,0,0
11726,0,-11,9441,7,0.8,0.8,0,0,0,0
11727,0,-11,11171,7,0.8,0.8,0,0,0,0
11728,0,-11,10676,8,0.8,0.8,0,0,0,0
11729,0,-11,9872,5,0.8,0.8,0,0,0.000696887,0
11730,0,-11,10881,6,0.8,0.8,0,0,0,0
11731,0,-11,11257,5,0.8,0.8,0,0.044604,0.044604,0
11732,0,-11,7617,3,0.8,0.8,0,0,0.00186007,0
11733,0,-11,10404,6,0.8,0.8,0,0,0.0945433,0
11734,0,-11,10245,7,0.8,0.8,0,0,0.0339445,0
11735,0,-11,11297,5,0.8,0.8,0,0,0,0
11736,0,-11,9879,6,0.8,0.8,0,0,0.00186007,0
11737,0,-11,11268,8,0.8,0.8,0,0,0,0
11738,0,-11,10134,5,0.8,0.8,0,0,0,0
11739,0,-11,8855,4,0.8,0.8,0,0.00810103,0.00810103,0
11740,0,-11,10850,4,0.8,0.8,0,0,0,0
11741,0,-11,10741,8,0.8,0.8,0,0,0.00951169,0
11742,0,-11,11173,7,0.8,0.8,0,0,0.0235614,0
11743,0,-11,10849,7,0.8,0.8,0,0,0.012002,0
11744,0,-11,11386,8,0.8,0.8,0,0,0,0
11745,0,-11,9665,5,0.8,0.8,0,0,0,0
11746,0,-11,9878,8,0.8,0.8,0,0,0.00667683,0
11747,0,-11,8915,6,0.8,0.8,0,0,0,0
11748,0,-11,10932,6,0.8,0.8,0,0,0,0
11749,0,-11,10048,6,0.8,0.8,0,0.00236159,0.00236159,0
11750,0,-11,8672,6,0.8,0.8,0,0,0.0294916,0
11751,0,-11,8988,3,0.8,0.8,0,0,0,0
11752,0,-11,9618,6,0.8,0.8,0,0,0,0
11753,0,-11,9688,8,0.8,0.8,0,0,0,0
11754,0,-11,8879,4,0.8,0.8,0,0,0.0995158,0
11755,0,-11,11029,9,0.8,0.8,0,0,0,0
11756,0,-11,8665,6,0.8,0.8,0,0,0.00999807,0
11757,0,-11,10543,7,0.8,0.8,0,0,0.00186007,0
11758,0,-11,10937,5,0.8,0.8,0,0,0,0
11759,0,-11,11065,6,0.8,0.8,0,0,0.0147843,0
11760,0,-11,10204,7,0.8,0.8,0,0,0,0
11761,0,-11,8635,4,0.8,0.8,0,0,0.0305539,0
11762,0,-11,9973,5,0.8,0.8,0,0,0.0130807,0
11763,0,-11,10275,9,0.8,0.8,0,0,0.0296194,0
11764,0,-11,10200,6,0.8,0.8,0,0,0.000696887,0
11765,0,-11,8779,6,0.8,0.8,0,0,0.0220718,0
11766,0,-11,11137,6,0.8,0.8,0,0,0.0256538,0
11767,0,-11,9801,5,0.8,0.8,0,0,0.000648728,0
11768,0,-11,10688,7,0.8,0.8,0,0,0,0
11769,0,-11,10717,7,0.8,0.8,0,0,0.00390647,0
11770,0,-11,11117,8,0.8,0.8,0,0,0,0
11771,0,-11,11048,4,0.8,0.8,0,0,0,0
11772,0,-11,8492,5,0.8,0.8,0,0,0,0
11773,0,-11,10305,8,0.8,0.8,0,0,0,0
11774,0,-11,10514,4,0.8,0.8,0,0,0,0
11775,0,-11,8701,5,0.8,0.8,0,0,0.0214159,0
11776,0,-11,8832,4,0.8,0.8,0,0,0.0214159,0
11777,0,-11,10794,7,0.8,0.8,0,0.00114958,0.0317834,0
11778,0,-11,10638,5,0.8,0.8,0,0,0,0
11779,0,-11,10382,4,0.8,0.8,0,0.0055937,0.00731146,0
11780,0,-11,7934,4,0.8,0.8,0,0,0,0
11781,0,-11,10070,5,0.8,0.8,0,0,0.0945433,0
11782,0,-11,9987,8,0.8,0.8,0,0,0.0354725,0
11783,0,-11,10636,5,0.8,0.8,0,0,0.00938312,0
11784,0,-11,10882,7,0.8,0.8,0,0,0.0235614,0
11785,0,-11,8436,5,0.8,0.8,0,0,0.0162715,0
11786,0,-11,10712,8,0.8,0.8,0,0,0.000462257,0
11787,0,-11,10637,7,0.8,0.8,0,0,0.104265,0
11788,0,-11,9556,6,0.8,0.8,0,0,0.00725852,0
11789,0,-11,10524,7,0.8,0.8,0,0,0.00186007,0
11790,0,-11,10156,4,0.8,0.8,0,0,0.0135007,0
11791,0,-11,9391,5,0.8,0.8,0,0,0.0457138,0
11792,0,-11,9973,5,0.8,0.8,0,0.00227224,0.015353,0
11793,0,-11,10626,6,0.8,0.8,0,0,0.0181779,0
11794,0,-11,9526,4,0.8,0.8,0,0.0243435,0.0243435,0
11795,0,-11,8510,4,0.8,0.8,0,0,0.019375,0
11796,0,-11,10479,5,0.8,0.8,0,0,0.0190029,0
11797,0,-11,9773,5,0.8,0.8,0,0,0.0418966,0
11798,0,-11,10892,6,0.8,0.8,0,0,0,0
11799,0,-11,8809,5,0.8,0.8,0,0,0,0
11800,0,-11,10200,6,0.8,0.8,0,0,0.000696887,0
11801,0,-11,9812,8,0.8,0.8,0,0,0.0175483,0
11802,0,-11,10539,8,0.8,0.8,0,0,0.00460804,0
11803,0,-11,11165,8,0.8,0.8,0,0,0.00413827,0
11804,0,-11,9548,7,0.8,0.8,0,0,0.0354725,0
11805,0,-11,10399,7,0.8,0.8,0,0.0110396,0.0340413,0
11806,0,-11,10096,9,0.8,0.8,0,0,0.00950255,0
11807,0,-11,8332,6,0.8,0.8,0,0,0,0
11808,0,-11,8280,6,0.8,0.8,0,0,0.01802,0
11809,0,-11,10292,4,0.8,0.8,0,0,0.00938312,0
11810,0,-11,10759,7,0.8,0.8,0,0,0.0591172,0
11811,0,-11,9072,4,0.8,0.8,0,0,0.0707549,0
11812,0,-11,10349,7,0.8,0.8,0,0,0,0
11813,0,-11,10826,7,0.8,0.8,0,0,0.0292086,0
11814,0,-11,10847,6,0.8,0.8,0,0,0.0216097,0
11815,0,-11,10575,6,0.8,0.8,0,0.0233445,0.0233445,0
11816,0,-11,8779,6,0.8,0.8,0,0,0.0220718,0
11817,0,-11,11304,5,0.8,0.8,0,0,0,0
11818,0,-11,9183,6,0.8,0.8,0,0,0.0311102,0
11819,0,-11,10879,8,0.8,0.8,0,0,0.0724688,0
11820,0,-11,9018,7,0.8,0.8,0,0,0.0148781,0
11821,0,-11,9645,8,0.8,0.8,0,0,0.0328472,0
11822,0,-11,11201,6,0.8,0.8,0,0,0.0329448,0
11823,0,-11,11311,6,0.8,0.8,0,0,0,0
11824,0,-11,10739,9,0.8,0.8,0,0,0.0272042,0
11825,0,-11,10526,8,0.8,0.8,0,0,0.0391398,0
11826,0,-11,7617,3,0.8,0.8,0,0,0.00186007,0
11827,0,-11,10512,6,0.8,0.8,0,0,0.0230278,0
11828,0,-11,8539,6,0.8,0.8,0,0,0,0
11829,0,-11,10926,6,0.8,0.8,0,0,0.0189139,0
11830,0,-11,8120,4,0.8,0.8,0,0,0.00569449,0
11831,0,-11,10576,6,0.8,0.8,0,0,0.144027,0
11832,0,-11,9268,4,0.8,0.8,0,0,0,0
11833,0,-11,9825,5,0.8,0.8,0,0,0.0046628,0
11834,0,-11,10022,8,0.8,0.8,0,0,0.000544253,0
11835,0,-11,11415,6,0.8,0.8,0,0,0.0189139,0
11836,0,-11,10263,9,0.8,0.8,0,0,0.0372936,0
11837,0,-11,8560,6,0.8,0.8,0,0,0.114031,0
11838,0,-11,9309,4,0.8,0.8,0,0,0.00940328,0
11839,0,-11,10006,9,0.8,0.8,0,0,0,0
11840,0,-11,8982,5,0.8,0.8,0,0,0.020801,0
11841,0,-11,9787,7,0.8,0.8,0,0,0,0
11842,0,-11,11293,9,0.8,0.8,0,0,0.0372936,0
11843,0,-11,10439,7,0.8,0.8,0,0,0.00406528,0
11844,0,-11,10658,7,0.8,0.8,0,0,0.0181779,0
11845,0,-11,8252,6,0.8,0.8,0,0,0,0
11846,0,-11,11351,4,0.8,0.8,0,0,0.0487933,0
11847,0,-11,8609,4,0.8,0.8,0,0,0.00186007,0
11848,0,-11,9442,5,0.8,0.8,0,0,0,0
11849,0,-11,11180,7,0.8,0.8,0,0,0.0214159,0
11850,0,-11,10156,4,0.8,0.8,0,0,0.0135007,0
11851,0,-11,11352,7,0.8,0.8,0,0,0.0668875,0
11852,0,-11,11404,7,0.8,0.8,0,0,0.022564,0
11853,0,-11,11257,5,0.8,0.8,0,0,0,0
11854,0,-11,11035,4,0.8,0.8,0,0,0.00867905,0
11855,0,-11,10348,4,0.8,0.8,0,0,0.0585675,0
11856,0,-11,9912,8,0.8,0.8,0,0,0.0354725,0
11857,0,-11,10299,8,0.8,0.8,0,0,0.0149361,0
11858,0,-11,10725,6,0.8,0.8,0,0,0.0450152,0
11859,0,-11,9279,6,0.8,0.8,0,0,0,0
11860,0,-11,7753,3,0.8,0.8,0,0,0.00338004,0
11861,0,-11,9773,5,0.8,0.8,0,0,0.0418966,0
11862,0,-11,10151,6,0.8,0.8,0,0,0.112589,0
11863,0,-11,11196,7,0.8,0.8,0,0,0.0780182,0
11864,0,-11,10393,6,0.8,0.8,0,0,0.0135007,0
11865,0,-11,10679,6,0.8,0.8,0,0,0,0
11866,0,-11,10805,5,0.8,0.8,0,0,0.00338004,0
11867,0,-11,9841,5,0.8,0.8,0,0,0.06612,0
11868,0,-11,10922,6,0.8,0.8,0,0.00906342,0.00906342,0
11869,0,-11,11168,8,0.8,0.8,0,0,0.0460546,0
11870,0,-11,10112,8,0.8,0.8,0,0,0,0
11871,0,-11,9112,7,0.8,0.8,0,0,0.0738857,0
11872,0,-11,10852,8,0.8,0.8,0,0,0.0266834,0
11873,0,-11,11228,5,0.8,0.8,0,0,0,0
11874,0,-11,9365,7,0.8,0.8,0,0.0091895,0.0234831,0
11875,0,-11,9683,5,0.8,0.8,0,0,0.0190672,0
11876,0,-11,10639,5,0.8,0.8,0,0,0.0355032,0
11877,0,-11,9664,6,0.8,0.8,0,0,0,0
11878,0,-11,8911,6,0.8,0.8,0,0,0.00340017,0
11879,0,-11,8366,5,0.8,0.8,0,0,0,0
11880,0,-11,9629,6,0.8,0.8,0,0,0.0181779,0
11881,0,-11,10047,8,0.8,0.8,0,0,0,0
11882,0,-11,11368,6,0.8,0.8,0,0,0.0181779,0
11883,0,-11,8218,5,0.8,0.8,0,0.0863608,0.0930486,0
11884,0,-11,9817,7,0.8,0.8,0,0,0.0122024,0
11885,0,-11,8619,4,0.8,0.8,0,0,0,0
11886,0,-11,11411,6,0.8,0.8,0,0,0.0591172,0
11887,0,-11,9848,7,0.8,0.8,0,0.0506336,0.0621942,0
11888,0,-11,10808,8,0.8,0.8,0,0,0.0945532,0
11889,0,-11,8393,4,0.8,0.8,0,0,0.00413827,0
11890,0,-11,11210,8,0.8,0.8,0,0,0,0
11891,0,-11,10378,6,0.8,0.8,0,0,0.0392272,0
11892,0,-11,10197,6,0.8,0.8,0,0,0.0260562,0
11893,0,-11,11255,4,0.8,0.8,0,0.00276087,0.00276087,0
11894,0,-11,10911,7,0.8,0.8,0,0,0.0333848,0
11895,0,-11,11420,8,0.8,0.8,0,0.0331607,0.0911699,0
11896,0,-11,11218,8,0.8,0.8,0,0,0.0525794,0
11897,0,-11,10207,6,0.8,0.8,0,0,0.0420125,0
11898,0,-11,9990,6,0.8,0.8,0,0,0,0
11899,0,-11,9394,5,0.8,0.8,0,0,2.98044e-06,0
11900,0,-11,8020,2,0.8,0.8,0,0,0.0515996,0
11901,0,-11,9631,4,0.8,0.8,0,0,0.0196458,0
11902,0,-11,9748,6,0.8,0.8,0,0,0,0
11903,0,-11,10059,7,0.8,0.8,0,0,0.0225962,0
11904,0,-11,11110,7,0.8,0.8,0,0,0.00186007,0
11905,0,-11,9482,7,0.8,0.8,0,0,0.00579961,0
11906,0,-11,10653,7,0.8,0.8,0,0.0177021,0.034732,0
11907,0,-11,10666,6,0.8,0.8,0,0,0.0506859,0
11908,0,-11,10351,5,0.8,0.8,0,0,0.0266834,0
11909,0,-11,8157,4,0.8,0.8,0,0.00660088,0.00660088,0
11910,0,-11,11234,7,0.8,0.8,0,0,0,0
11911,0,-11,10988,6,0.8,0.8,0,0.0266257,0.0266257,0
11912,0,-11,10881,6,0.8,0.8,0,0,0,0
11913,0,-11,10985,5,0.8,0.8,0,0,0.00867905,0
11914,0,-11,11362,8,0.8,0.8,0,0,0,0
11915,0,-11,9386,7,0.8,0.8,0,0,0.0276571,0
11916,0,-11,10423,5,0.8,0.8,0,0.0012674,0.0647865,0
11917,0,-11,9716,8,0.8,0.8,0,0,0.114031,0
11918,0,-11,10425,6,0.8,0.8,0,0,0.0310926,0
11919,0,-11,10476,5,0.8,0.8,0,0,0.0355032,0
11920,0,-11,10210,7,0.8,0.8,0,0,0,0
11921,0,-11,10626,6,0.8,0.8,0,0,0.0181779,0
11922,0,-11,10685,6,0.8,0.8,0,0,0.0635191,0
11923,0,-11,11140,8,0.8,0.8,0,0,0.00413827,0
11924,0,-11,9752,6,0.8,0.8,0,0,0.023658,0
11925,0,-11,10735,6,0.8,0.8,0,0,0.0107921,0
11926,0,-11,10452,5,0.8,0.8,0,0,0,0
11927,0,-11,9661,6,0.8,0.8,0,0,0.000217688,0
11928,0,-11,10855,5,0.8,0.8,0,0,0,0
11929,0,-11,8713,4,0.8,0.8,0,0.0560228,0.0560228,0
11930,0,-11,11333,6,0.8,0.8,0,0,0,0
11931,0,-11,8008,2,0.8,0.8,0,0,0.00913655,0
11932,0,-11,8989,5,0.8,0.8,0,0,0,0
11933,0,-11,9010,6,0.8,0.8,0,0,0,0
11934,0,-11,8035,4,0.8,0.8,0,0,0.0489937,0
11935,0,-11,11128,6,0.8,0.8,0,0,0.0420047,0
11936,0,-11,11069,9,0.8,0.8,0,0,0.0505491,0
11937,0,-11,9802,9,0.8,0.8,0,0,0.0372936,0
11938,0,-11,10796,5,0.8,0.8,0,0,0.0351365,0
11939,0,-11,11297,5,0.8,0.8,0,0.00295866,0.00295866,0
11940,0,-11,11245,6,0.8,0.8,0,0,0.00508965,0
11941,0,-11,10874,8,0.8,0.8,0,0,0,0
11942,0,-11,9523,4,0.8,0.8,0,0,0.0230278,0
11943,0,-11,10995,8,0.8,0.8,0,0,0,0
11944,0,-11,8633,6,0.8,0.8,0,0,0.0397868,0
11945,0,-11,10967,3,0.8,0.8,0,0,0,0
11946,0,-11,10385,8,0.8,0.8,0,0,0.000717109,0
11947,0,-11,9813,5,0.8,0.8,0,0,0.0240706,0
11948,0,-11,8951,5,0.8,0.8,0,0,0,0
11949,0,-11,11241,5,0.8,0.8,0,0,0.000800676,0
11950,0,-11,11121,8,0.8,0.8,0,0,0,0
11951,0,-11,10354,9,0.8,0.8,0,0,0.0240888,0
11952,0,-11,10195,6,0.8,0.8,0,0,0.0631821,0
11953,0,-11,11124,6,0.8,0.8,0,0,0.0249436,0
11954,0,-11,11096,8,0.8,0.8,0,0,0.0181779,0
11955,0,-11,9936,7,0.8,0.8,0,0.00129394,0.00129394,0
11956,0,-11,10677,5,0.8,0.8,0,0,0.0489575,0
11957,0,-11,9111,9,0.8,0.8,0,0,0.000201299,0
11958,0,-11,9241,5,0.8,0.8,0,0,0,0
11959,0,-11,10439,7,0.8,0.8,0,0,0.00406528,0
11960,0,-11,10506,7,0.8,0.8,0,0,0,0
11961,0,-11,9929,6,0.8,0.8,0,0,0.0235593,0
11962,0,-11,9936,7,0.8,0.8,0,0,0,0
11963,0,-11,9474,6,0.8,0.8,0,0,0.00413827,0
11964,0,-11,10661,5,0.8,0.8,0,0.0013026,0.0253732,0
11965,0,-11,10477,5,0.8,0.8,0,0.010903,0.010903,0
11966,0,-11,10493,6,0.8,0.8,0,0.0138182,0.0321237,0
11967,0,-11,10556,8,0.8,0.8,0,0,0.00579961,0
11968,0,-11,9138,6,0.8,0.8,0,0,0.00739213,0
11969,0,-11,8870,5,0.8,0.8,0,0,0,0
11970,0,-11,8672,6,0.8,0.8,0,0,0.0294916,0
11971,0,-11,11015,7,0.8,0.8,0,0,0.0435948,0
11972,0,-11,10413,3,0.8,0.8,0,0,0.00254597,0
11973,0,-11,9352,5,0.8,0.8,0,0,0,0
11974,0,-11,11307,7,0.8,0.8,0,0,0.104265,0
11975,0,-11,9842,4,0.8,0.8,0,0,0.0472665,0
11976,0,-11,10186,9,0.8,0.8,0,0,0,0
11977,0,-11,10518,8,0.8,0.8,0,0,0.0591172,0
11978,0,-11,9061,5,0.8,0.8,0,0,0.00186007,0
11979,0,-11,10146,4,0.8,0.8,0,0,0.0189139,0
11980,0,-11,9647,6,0.8,0.8,0,0,0.0457138,0
11981,0,-11,10886,6,0.8,0.8,0,0,0,0
11982,0,-11,9790,8,0.8,0.8,0,0,0,0
11983,0,-11,11098,6,0.8,0.8,0,0,0.0622259,0
11984,0,-11,11058,6,0.8,0.8,0,0,0.0256538,0
11985,0,-11,9554,5,0.8,0.8,0,0,0.00220366,0
11986,0,-11,11317,6,0.8,0.8,0,0,0.0657648,0
11987,0,-11,10935,6,0.8,0.8,0,0,0,0
11988,0,-11,10292,4,0.8,0.8,0,0,0.00938312,0
11989,0,-11,10535,6,0.8,0.8,0,0,0,0
11990,0,-11,10384,6,0.8,0.8,0,0,0,0
11991,0,-11,9988,7,0.8,0.8,0,0,0.0214159,0
11992,0,-11,10428,7,0.8,0.8,0,0,0.0463879,0
11993,0,-11,10345,6,0.8,0.8,0,0,0.112589,0
11994,0,-11,10178,5,0.8,0.8,0,0,0.00579961,0
11995,0,-11,10796,5,0.8,0.8,0,0.0055157,0.0406522,0
11996,0,-11,9141,5,0.8,0.8,0,0,0.0507553,0
11997,0,-11,10837,7,0.8,0.8,0,0,0.00340017,0
11998,0,-11,10985,5,0.8,0.8,0,0,0.00867905,0
11999,0,-11,9315,7,0.8,0.8,0,0,0.00413827,0
12000,0,-11,10646,7,0.8,0.8,0,0,0.0452571,0
12001,0,-11,10232,9,0.8,0.8,0,0,0.0280531,0
12002,0,-11,11336,5,0.8,0.8,0,0,0.00777532,0
12003,0,-11,10084,6,0.8,0.8,0,0.0464699,0.0685416,0
12004,0,-11,8119,5,0.8,0.8,0,0,0.0289752,0
12005,0,-11,9664,6,0.8,0.8,0,0,0,0
12006,0,-11,10257,4,0.8,0.8,0,0,0.11805,0
12007,0,-11,10442,6,0.8,0.8,0,0,0.146566,0
12008,0,-11,10165,7,0.8,0.8,0,0,0.00579961,0
12009,0,-11,10483,6,0.8,0.8,0,0,0.0945433,0
12010,0,-11,9901,5,0.8,0.8,0,0,0.12661,0
12011,0,-11,10893,6,0.8,0.8,0,0,0.0214159,0
12012,0,-11,11072,5,0.8,0.8,0,0,0.043482,0
12013,0,-11,9852,5,0.8,0.8,0,0,0.0230278,0
12014,0,-11,9101,5,0.8,0.8,0,0,0,0
12015,0,-11,9606,4,0.8,0.8,0,0,0,0
12016,0,-11,9843,8,0.8,0.8,0,0.00439021,0.0103231,0
12017,0,-11,11093,7,0.8,0.8,0,0,0.0643448,0
12018,0,-11,11301,6,0.8,0.8,0,0,0.0892329,0
12019,0,-11,9089,5,0.8,0.8,0,0,0.0214159,0
12020,0,-11,9347,3,0.8,0.8,0,0,0.0135007,0
12021,0,-11,9853,6,0.8,0.8,0,0,0,0
12022,0,-11,7759,2,0.8,0.8,0,0,0.00166513,0
12023,0,-11,8722,4,0.8,0.8,0,0,0,0
12024,0,-11,8619,4,0.8,0.8,0,0,0,0
12025,0,-11,10581,7,0.8,0.8,0,0,0.0591172,0
12026,0,-11,9745,7,0.8,0.8,0,0,0.0292086,0
12027,0,-11,8560,6,0.8,0.8,0,0,0.114031,0
12028,0,-11,11322,6,0.8,0.8,0,0.0016208,0.00575907,0
12029,0,-11,9912,8,0.8,0.8,0,0,0.0354725,0
12030,0,-11,10733,7,0.8,0.8,0,0,0.00390647,0
